"Tipo de Información","Tipo de Tarifa","Tipo de Dato","Rango de Consumo","Nivel","Propiedad Epm","Compartido","Propiedad del Cliente","Punta","Fuera de Punta","Año","Mes"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,25","$10,25","2021","Septiembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$34,53","$34,53","2021","Septiembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$488,20","$486,52","2021","Septiembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$406,83","$405,43","2021","Septiembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$442,88","$441,23","2021","Septiembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$369,07","$367,69","2021","Septiembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$606,38","$604,64","2021","Diciembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$505,32","$503,87","2021","Diciembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$236,14","$234,05","2021","Diciembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$41,68","$36,90","2021","Diciembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$149,51","$149,51","2021","Diciembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$52,93","$52,93","2021","Diciembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$15,28","$15,28","2021","Diciembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$37,83","$38,39","2021","Diciembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$236,14","$234,05","2021","Diciembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$41,68","$36,90","2021","Diciembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$69,41","$69,41","2021","Diciembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$52,93","$52,93","2021","Diciembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,42","$13,56","2021","Diciembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$37,83","$38,39","2021","Diciembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$236,14","$234,05","2021","Diciembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$41,68","$36,90","2021","Diciembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$29,93","$29,93","2021","Diciembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$52,93","$52,93","2021","Diciembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,45","$10,45","2021","Diciembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$37,83","$38,39","2021","Diciembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$500,01","$498,29","2021","Diciembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$416,67","$415,24","2021","Diciembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$596,79","$595,08","2021","Octubre"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$497,33","$495,90","2021","Octubre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$224,33","$221,52","2021","Octubre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$41,60","$36,96","2021","Octubre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$150,42","$150,42","2021","Octubre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$52,21","$52,21","2021","Octubre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$15,07","$15,07","2021","Octubre"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$32,96","$34,43","2021","Octubre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$224,33","$221,52","2021","Octubre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$41,60","$36,96","2021","Octubre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$63,58","$63,58","2021","Octubre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$52,21","$52,21","2021","Octubre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,25","$13,34","2021","Octubre"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$32,96","$34,43","2021","Octubre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$224,33","$221,52","2021","Octubre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$41,60","$36,96","2021","Octubre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$26,96","$26,96","2021","Octubre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$52,21","$52,21","2021","Octubre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,42","$10,58","2021","Octubre"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$32,96","$34,43","2021","Octubre"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$492,10","$490,41","2021","Octubre"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$410,09","$408,67","2021","Octubre"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$446,42","$444,76","2021","Octubre"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$372,02","$370,64","2021","Octubre"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$453,59","$451,91","2021","Diciembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$377,99","$376,59","2021","Diciembre"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$171,69","$167,22","2018","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$51,07","$51,07","2018","Mayo"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,19","$4,06","2018","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$392,60","$384,26","2018","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$29,96","$26,15","2018","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$43,00","$43,00","2018","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$25,00","$26,55","2018","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$294,98","$288,11","2018","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$25,00","$26,55","2018","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$389,83","$382,84","2018","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$21,14","$21,14","2018","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$23,53","$24,37","2018","Mayo"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$6,44","$6,22","2018","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$43,00","$43,00","2018","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$29,96","$26,15","2018","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$112,62","$112,62","2018","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$29,96","$26,15","2018","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$467,80","$459,40","2018","Mayo"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$171,69","$167,22","2018","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$353,97","$345,74","2018","Mayo"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$171,69","$167,22","2018","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$327,17","$320,21","2018","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$497,50","$491,46","2019","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$414,58","$409,55","2019","Mayo"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$196,25","$193,63","2019","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$36,07","$31,60","2019","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$117,52","$117,52","2019","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$44,87","$44,87","2019","Mayo"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$8,42","$8,51","2019","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$11,46","$13,42","2019","Mayo"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$196,25","$193,63","2019","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$36,07","$31,60","2019","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$52,41","$52,41","2019","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$44,87","$44,87","2019","Mayo"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$7,13","$7,26","2019","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$11,46","$13,42","2019","Mayo"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$196,25","$193,63","2019","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$36,07","$31,60","2019","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$21,56","$21,56","2019","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$44,87","$44,87","2019","Mayo"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,54","$4,74","2019","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$11,46","$13,42","2019","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$417,81","$411,82","2019","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$348,18","$348,18","2019","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$377,69","$371,78","2019","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$314,74","$309,82","2019","Mayo"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,09","$3,88","2018","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$481,21","$472,10","2018","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$401,01","$393,41","2018","Junio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,52","$7,14","2018","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$171,27","$165,98","2018","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$33,10","$35,77","2018","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$337,62","$330,08","2018","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$33,58","$29,00","2018","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$113,49","$113,49","2018","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$42,05","$42,05","2018","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$51,24","$51,24","2018","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$365,49","$356,58","2018","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$171,27","$167,22","2018","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$33,58","$29,00","2018","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$33,58","$29,00","2018","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$42,05","$42,05","2018","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$33,10","$35,77","2018","Junio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$6,38","$6,05","2018","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$33,10","$35,77","2018","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$171,27","$165,98","2018","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$405,15","$396,10","2018","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$20,48","$20,48","2018","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$42,05","$42,05","2018","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$304,58","$297,15","2018","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$32,85","$28,60","2018","Julio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$42,96","$42,96","2018","Julio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$42,96","$42,96","2018","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$414,41","$404,83","2018","Julio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$110,30","$110,30","2018","Julio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,96","$7,72","2018","Julio"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$345,35","$337,36","2018","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$487,24","$477,59","2018","Julio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$32,85","$28,60","2018","Julio"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$313,52","$305,65","2018","Julio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$50,77","$50,77","2018","Julio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$174,69","$168,79","2018","Julio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$32,85","$28,60","2018","Julio"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$37,28","$39,62","2018","Julio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$21,27","$21,27","2018","Julio"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$37,28","$39,62","2018","Julio"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$406,03","$397,99","2018","Julio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$174,69","$168,79","2018","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$376,23","$366,77","2018","Julio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$174,69","$168,79","2018","Julio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,48","$4,41","2018","Julio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$42,96","$42,96","2018","Julio"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$37,28","$39,62","2018","Julio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$6,80","$6,62","2018","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$497,50","$491,46","2019","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$414,58","$409,55","2019","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$196,25","$193,63","2019","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$36,07","$31,60","2019","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$117,52","$117,52","2019","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$44,87","$44,87","2019","Junio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$8,42","$8,51","2019","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$11,46","$13,42","2019","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$196,25","$193,63","2019","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$36,07","$31,60","2019","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$52,41","$52,41","2019","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$44,87","$44,87","2019","Junio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$7,13","$7,26","2019","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$11,46","$13,42","2019","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$196,25","$193,63","2019","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$36,07","$31,60","2019","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$21,56","$21,56","2019","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$44,87","$44,87","2019","Junio"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$4,54","$4,74","2019","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$11,46","$13,42","2019","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$417,81","$411,82","2019","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$348,18","$348,18","2019","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$377,69","$371,78","2019","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$314,74","$309,82","2019","Junio"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","III","$0,00","$0,00","$0,00","$173,20","$168,79","2018","Agosto"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,95","$7,83","2018","Agosto"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$33,33","$29,31","2018","Agosto"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$312,88","$305,72","2018","Agosto"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$50,77","$50,77","2018","Agosto"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","IV","$0,00","$0,00","$0,00","$173,20","$167,83","2018","Agosto"
"Horaria","Tarifa","Costo compra: Gm, i","N/A","II","$0,00","$0,00","$0,00","$173,20","$167,83","2018","Agosto"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$414,87","$406,16","2018","Agosto"
