"Municipio","Sector","Estrato","Servicio","Cargo Fijo","Cargo por Consumo Menor","Cargo por Consumo Mayor","Cargo por Consumo","Suspensión","Reinstalación","Reconexión","Corte","Año","Mes"
"Sabaneta","Residencial","3","Acueducto","$6.354,17","$2.877,47","$2.966,46","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","3","Alcantarillado","$3.534,17","$2.309,65","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","4","Acueducto","$6.550,69","$2.966,46","$2.966,46","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","4","Alcantarillado","$3.759,76","$2.457,07","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","5","Acueducto","$9.826,04","$4.449,69","$4.449,69","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","5","Alcantarillado","$5.639,64","$3.685,61","$3.685,61","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","6","Acueducto","$10.481,10","$4.746,34","$4.746,34","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Sabaneta","Residencial","6","Alcantarillado","$6.015,62","$3.931,31","$3.931,31","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Comercial","Comercial","Acueducto","$9.624,57","$0,00","$0,00","$3.687,26","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Comercial","Comercial","Alcantarillado","$6.234,36","$0,00","$0,00","$3.508,83","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Industrial","Industrial","Acueducto","$8.341,29","$0,00","$0,00","$3.195,62","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Industrial","Industrial","Alcantarillado","$5.403,11","$0,00","$0,00","$3.040,99","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.416,38","$0,00","$0,00","$2.458,17","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.156,24","$0,00","$0,00","$2.339,22","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","1","Acueducto","$1.924,91","$737,45","$2.458,17","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","1","Alcantarillado","$1.246,87","$701,77","$2.339,22","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","2","Acueducto","$3.849,83","$1.474,90","$2.458,17","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","2","Alcantarillado","$2.493,74","$1.403,53","$2.339,22","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","3","Acueducto","$5.453,92","$2.089,44","$2.458,17","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","3","Alcantarillado","$4.156,24","$2.339,22","$2.339,22","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","4","Acueducto","$6.416,38","$2.458,17","$2.458,17","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","4","Alcantarillado","$4.156,24","$2.339,22","$2.339,22","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","5","Acueducto","$9.624,57","$3.687,26","$3.687,26","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","5","Alcantarillado","$6.234,36","$3.508,83","$3.508,83","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","6","Acueducto","$10.266,21","$3.933,07","$3.933,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Rionegro","Residencial","6","Alcantarillado","$6.649,98","$3.742,75","$3.742,75","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Comercial","Comercial","Acueducto","$9.826,04","$0,00","$0,00","$4.449,69","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Comercial","Comercial","Alcantarillado","$5.639,64","$0,00","$0,00","$3.685,61","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Industrial","Industrial","Acueducto","$8.515,90","$0,00","$0,00","$3.856,40","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Industrial","Industrial","Alcantarillado","$4.887,69","$0,00","$0,00","$3.194,19","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.550,69","$0,00","$0,00","$2.966,46","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$3.759,76","$0,00","$0,00","$2.457,07","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","1","Acueducto","$1.965,21","$889,94","$2.966,46","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","1","Alcantarillado","$1.127,93","$737,12","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","2","Acueducto","$3.930,41","$1.779,88","$2.966,46","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","2","Alcantarillado","$2.255,86","$1.474,24","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","3","Acueducto","$5.568,09","$2.521,49","$2.966,46","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","3","Alcantarillado","$3.195,80","$2.088,51","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","4","Acueducto","$6.550,69","$2.966,46","$2.966,46","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","4","Alcantarillado","$3.759,76","$2.457,07","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","5","Acueducto","$9.826,04","$4.449,69","$4.449,69","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","5","Alcantarillado","$5.639,64","$3.685,61","$3.685,61","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","6","Acueducto","$10.481,10","$4.746,34","$4.746,34","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"El Retiro","Residencial","6","Alcantarillado","$6.015,62","$3.931,31","$3.931,31","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Marzo"
"Barbosa","Comercial","Comercial","Acueducto","$9.826,04","$0,00","$0,00","$3.875,52","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Comercial","Comercial","Alcantarillado","$5.639,64","$0,00","$0,00","$2.311,32","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Industrial","Industrial","Acueducto","$9.826,04","$0,00","$0,00","$3.875,52","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Industrial","Industrial","Alcantarillado","$5.639,64","$0,00","$0,00","$2.311,32","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.550,69","$0,00","$0,00","$2.583,68","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$3.759,76","$0,00","$0,00","$1.540,88","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","1","Acueducto","$4.585,48","$1.808,58","$2.583,68","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","1","Alcantarillado","$2.819,82","$1.155,66","$1.540,88","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","2","Acueducto","$5.240,55","$2.066,94","$2.583,68","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","2","Alcantarillado","$3.007,81","$1.232,70","$1.540,88","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","3","Acueducto","$6.550,69","$2.583,68","$2.583,68","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","3","Alcantarillado","$3.759,76","$1.540,88","$1.540,88","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","4","Acueducto","$6.550,69","$2.583,68","$2.583,68","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","4","Alcantarillado","$3.759,76","$1.540,88","$1.540,88","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","5","Acueducto","$9.826,04","$3.875,52","$3.875,52","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","5","Alcantarillado","$5.639,64","$2.311,32","$2.311,32","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","6","Acueducto","$10.481,10","$4.133,89","$4.133,89","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Barbosa","Residencial","6","Alcantarillado","$6.015,62","$2.465,41","$2.465,41","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Comercial","Comercial","Acueducto","$10.153,57","$0,00","$0,00","$4.599,94","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Comercial","Comercial","Alcantarillado","$5.827,63","$0,00","$0,00","$3.808,46","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Industrial","Industrial","Acueducto","$9.826,04","$0,00","$0,00","$4.451,55","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Industrial","Industrial","Alcantarillado","$5.639,64","$0,00","$0,00","$3.685,61","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.550,69","$0,00","$0,00","$2.967,70","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$3.759,76","$0,00","$0,00","$2.457,07","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","1","Acueducto","$2.620,28","$1.187,08","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","1","Alcantarillado","$1.503,90","$982,83","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","2","Acueducto","$3.930,41","$1.780,62","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","2","Alcantarillado","$2.255,86","$1.474,24","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","3","Acueducto","$6.550,69","$2.967,70","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","3","Alcantarillado","$3.383,78","$2.211,36","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","4","Acueducto","$6.550,69","$2.967,70","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","4","Alcantarillado","$3.759,76","$2.457,07","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","5","Acueducto","$11.791,24","$5.341,86","$5.341,86","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","5","Alcantarillado","$6.767,57","$4.422,73","$4.422,73","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","6","Acueducto","$11.791,24","$5.341,86","$5.341,86","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Bello","Residencial","6","Alcantarillado","$6.767,57","$4.422,73","$4.422,73","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Comercial","Comercial","Acueducto","$9.826,04","$0,00","$0,00","$3.307,43","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Comercial","Comercial","Alcantarillado","$5.639,64","$0,00","$0,00","$2.057,93","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Industrial","Industrial","Acueducto","$8.515,90","$0,00","$0,00","$2.866,44","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Industrial","Industrial","Alcantarillado","$4.887,69","$0,00","$0,00","$1.783,54","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.550,69","$0,00","$0,00","$2.204,95","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$3.759,76","$0,00","$0,00","$1.371,95","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","1","Acueducto","$3.537,37","$1.190,67","$2.204,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","1","Alcantarillado","$3.083,00","$1.125,00","$1.371,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","2","Acueducto","$5.568,09","$1.874,21","$2.204,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","2","Alcantarillado","$3.233,39","$1.179,88","$1.371,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","3","Acueducto","$6.550,69","$2.204,95","$2.204,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","3","Alcantarillado","$3.609,37","$1.303,35","$1.371,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","4","Acueducto","$6.550,69","$2.204,95","$2.204,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","4","Alcantarillado","$3.609,37","$1.303,35","$1.371,95","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","5","Acueducto","$9.826,04","$3.307,43","$3.307,43","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","5","Alcantarillado","$5.639,64","$2.057,93","$2.057,93","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","6","Acueducto","$10.481,10","$3.527,92","$3.527,92","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Caldas","Residencial","6","Alcantarillado","$6.015,62","$2.195,12","$2.195,12","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Comercial","Comercial","Acueducto","$9.826,04","$0,00","$0,00","$4.935,29","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Comercial","Comercial","Alcantarillado","$5.639,64","$0,00","$0,00","$3.685,61","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Industrial","Industrial","Acueducto","$8.515,90","$0,00","$0,00","$4.935,29","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Industrial","Industrial","Alcantarillado","$4.887,69","$0,00","$0,00","$3.194,19","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.550,69","$0,00","$0,00","$2.967,70","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$3.759,76","$0,00","$0,00","$2.457,07","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","1","Acueducto","$3.275,35","$1.483,23","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","1","Alcantarillado","$1.879,88","$1.228,54","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","2","Acueducto","$4.061,43","$1.839,21","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","2","Alcantarillado","$2.255,86","$1.474,24","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","3","Acueducto","$6.550,69","$2.967,70","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","3","Alcantarillado","$3.759,76","$2.457,07","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","4","Acueducto","$6.550,69","$2.967,70","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","4","Alcantarillado","$3.759,76","$2.457,07","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","5","Acueducto","$10.677,62","$4.837,35","$4.837,35","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","5","Alcantarillado","$5.639,64","$3.685,61","$3.685,61","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","6","Acueducto","$12.642,83","$5.727,66","$5.727,66","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Copacabana","Residencial","6","Alcantarillado","$6.654,78","$4.349,01","$4.349,01","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Comercial","Comercial","Acueducto","$9.826,04","$0,00","$0,00","$4.451,55","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Comercial","Comercial","Alcantarillado","$5.639,64","$0,00","$0,00","$3.685,61","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Industrial","Industrial","Acueducto","$8.515,90","$0,00","$0,00","$3.856,40","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Industrial","Industrial","Alcantarillado","$4.887,69","$0,00","$0,00","$3.194,19","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Oficial y Exenta","Oficial y Exenta","Acueducto","$6.550,69","$0,00","$0,00","$2.967,70","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$3.759,76","$0,00","$0,00","$2.457,07","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Residencial","1","Acueducto","$1.965,21","$890,31","$2.967,70","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
"Envigado","Residencial","1","Alcantarillado","$1.127,93","$737,12","$2.457,07","$0,00","$12.719,36","$10.902,31","$19.987,57","$21.804,62","2021","Abril"
